id,first_name,last_name,specialty,hospital,phone
D2977,Patricia,Marion,Chirurgie cardiovasculaire,Clinique du Parc,+33 1 74 77 37 29
D2978,Thomas,Dupuy,Oto-rhino-laryngologie,Hôpital Cochin,0139380162
D2979,Xavier,Vaillant,Pédiatrie,Hôpital Cochin,0246502045
D2980,Alphonse,Descamps,Médecine interne,CHU de Strasbourg,+33 2 36 43 53 12
D2981,Célina,Godard,Anesthésiologie,Hôpital Privé Jean Mermoz,0373379531
D2982,Susanne,Mace,Psychiatrie,Hôpital Saint-André,+33 (0)2 47 23 59 04
D2983,Jacques,Maréchal,Médecine d'urgence,CHU de Lille,0339742866
D2984,Jules,Martineau,Médecine vasculaire,CH de la Côte Basque,0246085738
D2985,Léon,Lenoir,Médecine interne,Clinique Pasteur,0487451460
D2986,Susanne,Texier,Cardiologie,CHU de Toulouse,+33 (0)3 72 51 17 45
D2987,Véronique,Pelletier,Gériatrie,CHU d'Angers,0366706272
D2988,Émilie,Nicolas,Radiologie,Hôpital Purpan,06 32 33 74 61
D2989,Zoé,Joly,Médecine générale,CHU de Dijon,+33 (0)4 71 75 62 64
D2990,Eugène,Giraud,Néphrologie,Polyclinique de l'Atlantique,01 55 84 81 87
D2991,Anaïs,Leroux,Oto-rhino-laryngologie,Clinique du Parc,+33 (0)1 81 69 31 96
D2992,Olivier,Lefebvre,Neurologie,Polyclinique de l'Atlantique,+33 4 81 16 70 45
D2993,Arthur,Mendès,Psychiatrie,Hôpital Xavier Arnozan,0276267312
D2994,Patricia,Fabre,Radiologie,CHU de Nancy,0371888048
D2995,Adélaïde,Robin,Pneumologie,Hôpital Saint-Louis,0285025936
D2996,Théophile,Poulain,Gériatrie,CHU de Toulouse,+33 (0)2 77 82 31 34
D2997,Gilles,Georges,Médecine générale,CHU de Nancy,0499767299
D2998,Christophe,Masson,Endocrinologie,CHU de Montpellier,0444904431
D2999,Dorothée,Neveu,Chirurgie orthopédique,Clinique Tivoli,+33 4 57 36 95 31
D3000,Auguste,Torres,Gynécologie,Hôpital Pitié-Salpêtrière,+33 6 99 71 15 06
D3001,William,Normand,Gynécologie,Hôpital Bichat,+33 (0)6 38 92 65 17
D3002,Marcel,Renard,Gériatrie,Hôpital Necker,+33 (0)5 65 29 10 87
D3003,Michel,Maurice,Médecine d'urgence,CHU de Lille,+33 2 97 19 83 69
D3004,Denis,Lebrun,Médecine du sport,Hôpital Edouard Herriot,03 65 76 71 05
D3005,Guillaume,Moreno,Infectiologie,Clinique Pasteur,07 40 74 59 91
D3006,Alix,Pierre,Gériatrie,Hôpital Saint-André,+33 (0)3 87 45 00 20
D3007,Gilles,Diallo,Hématologie,CHU d'Angers,03 81 87 89 03
D3008,Noémi,Ruiz,Ophtalmologie,Clinique Tivoli,0179295867
D3009,Patricia,Chauvin,Radiologie,Hôpital Privé Jean Mermoz,+33 (0)3 76 04 09 34
D3010,Anouk,Pottier,Hématologie,Hôpital Cochin,04 87 41 82 36
D3011,Élodie,Bodin,Orthopédie,Hôpital Saint-Louis,+33 (0)1 73 13 82 72
D3012,David,Rousseau,Infectiologie,Hôpital Edouard Herriot,0240334601
D3013,Émilie,Ruiz,Médecine interne,Hôpital de la Timone,+33 2 79 01 38 82
D3014,Agnès,Huet,Cardiologie,Polyclinique Bordeaux Nord,+33 1 58 83 16 81
D3015,Monique,Valette,Gynécologie,CHU de Strasbourg,03 67 60 38 91
D3016,Manon,Boutin,Gériatrie,Hôpital Robert Picqué,03 82 69 07 89
D3017,Maryse,Schneider,Gériatrie,Hôpital Saint-André,05 67 72 00 05
D3018,Gilles,Faure,Psychiatrie,Hôpital Saint-André,0240070716
D3019,Olivier,Royer,Pneumologie,Hôpital Saint-André,0155895123
D3020,Céline,Robert,Médecine vasculaire,Clinique Pasteur,0229191944
D3021,Agnès,Poirier,Oto-rhino-laryngologie,Hôpital Robert Picqué,0562972965
D3022,Yves,Perrier,Médecine générale,Clinique Pasteur,+33 (0)3 44 76 71 37
D3023,Caroline,Peron,Gériatrie,Hôpital Pitié-Salpêtrière,+33 (0)5 58 26 39 56
D3024,Franck,Lucas,Hématologie,Hôpital Cochin,05 24 78 30 55
D3025,Clémence,Guillaume,Chirurgie orthopédique,Hôpital Bichat,02 38 38 87 40
D3026,Jacques,Chauveau,Neurologie,Clinique du Parc,+33 3 65 46 14 46
D3027,Alex,Schmitt,Cardiologie,Clinique Saint-Augustin,05 64 33 04 11
D3028,Susan,Albert,Oncologie,CHU de Lille,02 37 42 15 24
D3029,Danielle,Dumas,Chirurgie cardiovasculaire,Hôpital Pitié-Salpêtrière,+33 (0)5 45 86 36 47
D3030,André,Deschamps,Ophtalmologie,Polyclinique de l'Atlantique,04 69 68 96 98
D3031,Christine,Simon,Néphrologie,Hôpital de la Timone,+33 5 18 88 30 04
D3032,Élodie,Vasseur,Gastro-entérologie,Clinique Pasteur,03 70 63 15 92
D3033,Océane,Rodrigues,Oncologie,Polyclinique Bordeaux Nord,+33 (0)3 21 70 65 93
D3034,Roger,Andre,Gériatrie,CHU de Strasbourg,+33 (0)4 13 06 29 11
D3035,Émilie,Sauvage,Médecine générale,CHU de Nancy,+33 2 55 82 47 18
D3036,Léon,Lefebvre,Gériatrie,Hôpital Privé Jean Mermoz,+33 (0)2 48 79 60 75
D3037,Margaret,Pons,Dermatologie,Hôpital Purpan,0684997990
D3038,Thomas,Renard,Cardiologie,Hôpital Cochin,+33 2 44 71 14 86
D3039,Sophie,Daniel,Pédiatrie,Polyclinique Bordeaux Nord,04 91 81 89 81
D3040,Alain,Lesage,Infectiologie,Hôpital de la Timone,+33 (0)7 73 56 31 63
D3041,Véronique,Gauthier,Médecine du sport,Hôpital Robert Picqué,+33 6 35 55 72 61
D3042,Astrid,Godard,Infectiologie,Clinique Saint-Augustin,0556378811
D3043,Henriette,Lecomte,Chirurgie orthopédique,Clinique Saint-Augustin,+33 (0)5 35 82 01 30
D3044,Colette,Garnier,Urologie,Hôpital Robert Picqué,07 75 32 16 33
D3045,Astrid,Mathieu,Médecine générale,CHU de Rennes,+33 2 23 79 85 49
D3046,Auguste,Faivre,Endocrinologie,Hôpital Edouard Herriot,+33 (0)4 67 90 37 29
D3047,Agathe,Bouvet,Cardiologie,Polyclinique de l'Atlantique,0508858356
D3048,Valentine,Huet,Médecine du sport,Hôpital Saint-Louis,+33 (0)2 90 74 39 22
D3049,Tristan,Diallo,Urologie,CHU Pellegrin,0244741925
D3050,Frédérique,Mercier,Néphrologie,Hôpital Bichat,0776212360
D3051,Gérard,Grenier,Orthopédie,CHU de Rennes,03 73 99 45 41
D3052,Valérie,Guillaume,Ophtalmologie,CHU de Montpellier,0471315630
D3053,Josette,Berger,Médecine palliative,CHU Pellegrin,+33 (0)6 49 68 59 09
D3054,Aurélie,Grenier,Psychiatrie,CH de la Côte Basque,0494987240
D3055,Gabrielle,Bouvet,Chirurgie cardiovasculaire,CHU d'Angers,+33 2 45 77 35 16
D3056,Andrée,Grégoire,Physiologie,Hôpital Purpan,+33 (0)2 14 33 97 36
D3057,Catherine,Leroy,Oto-rhino-laryngologie,Hôpital Privé Jean Mermoz,02 61 17 34 02
D3058,Thibault,Payet,Chirurgie orthopédique,CH de la Côte Basque,+33 3 23 41 98 30
D3059,Antoinette,Maillet,Endocrinologie,CHU de Strasbourg,+33 3 39 36 54 01
D3060,Émilie,Roussel,Rhumatologie,Polyclinique de l'Atlantique,0443424842
D3061,Marguerite,Laroche,Oncologie,Hôpital Pitié-Salpêtrière,+33 (0)2 97 43 50 94
D3062,Brigitte,Bouchet,Médecine générale,Hôpital Robert Picqué,0234186156
D3063,Robert,Petit,Pneumologie,Hôpital Purpan,0241475398
D3064,Laure,Munoz,Urologie,Hôpital Edouard Herriot,+33 (0)3 52 70 54 24
D3065,Virginie,Germain,Gériatrie,CHU de Montpellier,+33 (0)1 79 82 61 10
D3066,Lucy,Bourgeois,Rhumatologie,Hôpital de la Timone,0531594299
D3067,Jérôme,Da Silva,Neurologie,CHU Pellegrin,+33 3 80 76 66 96
D3068,Joséphine,Giraud,Hématologie,Clinique du Parc,+33 4 86 33 86 19
D3069,Philippe,Morin,Physiologie,CHU de Dijon,+33 (0)3 52 90 93 42
D3070,Roger,Guibert,Gériatrie,Clinique Pasteur,+33 4 49 06 62 83
D3071,Richard,Lejeune,Gastro-entérologie,CHU de Rennes,+33 3 57 48 89 33
D3072,Pierre,Guillaume,Chirurgie cardiovasculaire,CHU de Montpellier,04 99 18 66 94
D3073,Nath,Morel,Radiologie,Hôpital Purpan,04 94 42 43 82
D3074,Alice,Legendre,Urologie,CHU Haut-Lévêque,+33 4 77 50 74 35
D3075,Valentine,Simon,Néphrologie,Clinique Tivoli,0310889594
D3076,Christiane,Lefort,Anesthésiologie,CH de la Côte Basque,+33 (0)3 84 96 96 45
D3077,Marc,Breton,Chirurgie orthopédique,CHU de Toulouse,+33 (0)6 46 50 47 18
D3078,Dorothée,Renaud,Infectiologie,CH de la Côte Basque,+33 (0)1 69 99 54 28
D3079,Danielle,Pineau,Médecine générale,CHU de Rennes,+33 4 26 49 66 86
D3080,Aurore,Lebreton,Oto-rhino-laryngologie,CHU de Strasbourg,0632061706
D3081,Isabelle,Roux,Chirurgie orthopédique,Hôpital Purpan,+33 (0)3 90 97 11 03
D3082,Susanne,Hardy,Gynécologie,Hôpital Xavier Arnozan,0611567566
D3083,Nathalie,Germain,Hématologie,Hôpital Saint-Louis,+33 (0)4 82 18 86 01
D3084,Alice,Marin,Psychiatrie,CHU de Strasbourg,0390923435
D3085,Juliette,Riou,Pédiatrie,CHU d'Angers,04 76 04 50 56
D3086,Anouk,Neveu,Infectiologie,CHU d'Angers,+33 7 35 40 24 28
D3087,Bernadette,Guérin,Médecine palliative,CHU de Montpellier,03 21 57 14 02
D3088,Vincent,Lefèvre,Rhumatologie,Clinique du Parc,+33 4 74 76 26 48
D3089,Sophie,Guérin,Anesthésiologie,Clinique du Parc,03 84 84 93 68
D3090,Bernard,Leconte,Orthopédie,CHU de Nancy,03 54 58 53 01
D3091,Alphonse,Pires,Cardiologie,CHU de Rennes,+33 (0)2 72 78 96 95
D3092,Émile,Bourdon,Néphrologie,Hôpital Purpan,+33 1 30 48 52 77
D3093,Adèle,Hardy,Médecine générale,Hôpital Bichat,06 70 36 56 20
D3094,Léon,Letellier,Endocrinologie,Hôpital Cochin,03 64 44 43 94
D3095,Anne,Grégoire,Rhumatologie,CHU de Nancy,03 82 31 81 23
D3096,Matthieu,Lemaître,Pédiatrie,Hôpital de la Timone,05 62 17 07 31
D3097,Caroline,Hernandez,Oto-rhino-laryngologie,Hôpital de la Timone,0491776262
D3098,Amélie,Moulin,Gériatrie,Hôpital Robert Picqué,05 96 85 08 98
D3099,Josette,Camus,Anesthésiologie,CHU de Nancy,04 13 75 94 43
D3100,Sébastien,Gaudin,Oto-rhino-laryngologie,Clinique Saint-Augustin,0262953774
D3101,Valérie,Leroy,Urologie,CHU de Nantes,+33 6 76 76 87 40
D3102,Rémy,Gérard,Chirurgie orthopédique,CHU d'Angers,+33 (0)6 95 67 51 49
D3103,Capucine,Marty,Néphrologie,Hôpital Bichat,+33 4 56 11 57 33
D3104,Charles,Loiseau,Physiologie,Clinique du Parc,+33 (0)1 58 09 40 65
D3105,Anastasie,Hamon,Oncologie,Hôpital Edouard Herriot,+33 3 80 44 53 85
D3106,Marcelle,Descamps,Radiologie,Polyclinique de l'Atlantique,04 97 35 23 26
D3107,Aurore,David,Ophtalmologie,CHU de Dijon,+33 (0)1 64 47 09 11
D3108,Charles,Guyon,Urologie,CHU de Strasbourg,+33 4 66 95 61 19
D3109,Marie,Salmon,Gastro-entérologie,Polyclinique Bordeaux Nord,04 69 11 81 58
D3110,Martin,Bouvet,Radiologie,CHU Haut-Lévêque,04 27 66 14 47
D3111,Caroline,Lamy,Néphrologie,Hôpital Xavier Arnozan,+33 (0)5 55 87 04 79
D3112,Antoinette,Alexandre,Médecine d'urgence,CH de la Côte Basque,02 78 90 52 56
D3113,Zacharie,Brunel,Médecine d'urgence,CHU d'Angers,0145891423
D3114,Marine,Grondin,Gastro-entérologie,Hôpital Saint-Louis,+33 (0)3 28 92 76 40
D3115,Thomas,Lopes,Médecine vasculaire,Polyclinique Bordeaux Nord,03 80 98 62 21
D3116,Philippe,Lefèvre,Physiologie,Clinique du Parc,0214318660
D3117,Thibault,Vallée,Médecine interne,CHU de Toulouse,0623389147
D3118,Nath,Traore,Chirurgie orthopédique,Clinique Tivoli,0321474420
D3119,Laurent,Millet,Psychiatrie,Clinique Pasteur,0434102387
D3120,Madeleine,Jean,Psychiatrie,CHU de Nancy,0230866477
D3121,Thibaut,Gauthier,Infectiologie,Hôpital Purpan,+33 2 34 35 18 30
D3122,Guy,Monnier,Endocrinologie,CHU d'Angers,0354465815
D3123,Marc,Loiseau,Médecine interne,CHU de Toulouse,0321178955
D3124,Laurence,Legendre,Oncologie,CH de la Côte Basque,+33 (0)4 63 12 86 55
D3125,Susan,Paul,Chirurgie générale,Hôpital Purpan,+33 (0)5 17 75 92 38
D3126,Lucas,Pereira,Pneumologie,Polyclinique de l'Atlantique,+33 4 68 89 18 00
D3127,Louis,Rossi,Neurologie,CHU de Lille,+33 (0)3 89 63 42 92
D3128,Thierry,Barbier,Pédiatrie,Polyclinique de l'Atlantique,+33 (0)4 99 97 30 91
D3129,Jérôme,Andre,Chirurgie orthopédique,Hôpital de la Timone,0296734114
D3130,Monique,Maréchal,Chirurgie générale,CHU de Montpellier,+33 (0)3 54 31 55 53
D3131,Claude,Vincent,Dermatologie,CHU de Lille,+33 (0)4 73 30 30 44
D3132,Alain,Lebreton,Médecine interne,Hôpital Robert Picqué,02 33 10 96 59
D3133,Emmanuelle,Bailly,Hématologie,CHU Haut-Lévêque,0472766345
D3134,Thibaut,Mathieu,Infectiologie,Clinique du Parc,+33 2 38 26 99 45
D3135,Honoré,Lefèvre,Rhumatologie,Hôpital Edouard Herriot,04 66 19 10 61
D3136,Marine,Bouvet,Radiologie,Hôpital Necker,05 19 91 00 82
D3137,Hugues,Chartier,Pédiatrie,Polyclinique de l'Atlantique,0258168268
D3138,Gilbert,Fernandes,Infectiologie,Hôpital Xavier Arnozan,+33 (0)8 05 62 69 96
D3139,William,Martinez,Orthopédie,Hôpital Robert Picqué,+33 4 22 79 10 05
D3140,Hélène,Rolland,Anesthésiologie,Hôpital Necker,+33 4 89 72 28 70
D3141,Maryse,Renaud,Chirurgie générale,CHU de Strasbourg,+33 2 77 00 74 85
D3142,Laetitia,Teixeira,Médecine vasculaire,Hôpital Pitié-Salpêtrière,+33 3 87 38 71 29
D3143,Adèle,Blanc,Orthopédie,CHU de Toulouse,0480205802
D3144,Louise,Blondel,Infectiologie,Hôpital Privé Jean Mermoz,01 45 60 48 02
D3145,Sophie,Vidal,Ophtalmologie,Hôpital Saint-Louis,0143654747
D3146,Suzanne,Alexandre,Dermatologie,CHU de Lille,0172904189
D3147,Corinne,Rémy,Anesthésiologie,CHU de Rennes,05 35 43 01 65
D3148,Lorraine,Monnier,Ophtalmologie,CHU de Toulouse,02 58 38 87 88
D3149,Danielle,Pichon,Chirurgie orthopédique,Hôpital Saint-André,04 86 69 93 13
D3150,Amélie,Delmas,Cardiologie,Hôpital Pitié-Salpêtrière,+33 (0)5 59 22 90 11
D3151,Susanne,Petitjean,Médecine générale,Hôpital Robert Picqué,+33 5 24 04 79 47
D3152,Édouard,Chrétien,Médecine du sport,Hôpital Saint-Louis,+33 (0)3 63 80 35 14
D3153,Dorothée,Coste,Ophtalmologie,Hôpital de la Timone,0382829441
D3154,Jacqueline,Mendès,Médecine du sport,Polyclinique Bordeaux Nord,+33 (0)3 89 79 05 34
D3155,Brigitte,Rodriguez,Néphrologie,CHU d'Angers,+33 4 92 16 73 09
D3156,Vincent,Chauveau,Médecine du sport,Hôpital Saint-Louis,+33 2 54 67 08 48
D3157,Patricia,Blondel,Dermatologie,Hôpital Xavier Arnozan,05 57 56 29 25
D3158,Philippine,Dupré,Chirurgie cardiovasculaire,Hôpital Necker,+33 2 98 82 80 18
D3159,Martin,Brunet,Chirurgie orthopédique,Hôpital Necker,+33 5 16 30 68 85
D3160,Aurélie,Regnier,Rhumatologie,Hôpital Necker,0563767809
D3161,Andrée,Lopes,Physiologie,CHU de Lille,0366744959
D3162,Christelle,Daniel,Rhumatologie,CHU Pellegrin,+33 2 28 35 31 75
D3163,Adélaïde,Pottier,Pédiatrie,CHU de Nantes,0298897487
D3164,Robert,Fernandez,Gynécologie,CHU de Nancy,+33 (0)4 44 86 26 75
D3165,Patricia,Mathieu,Oncologie,CHU Pellegrin,+33 (0)7 76 45 34 96
D3166,Agathe,Prévost,Médecine interne,CHU de Toulouse,+33 (0)4 92 64 19 67
D3167,Éléonore,Joseph,Médecine du sport,CHU de Dijon,03 76 00 93 58
D3168,Thérèse,Gonzalez,Hématologie,Hôpital Robert Picqué,+33 (0)2 46 63 01 59
D3169,Christelle,Gilles,Cardiologie,Clinique du Parc,+33 3 24 42 28 48
D3170,Sophie,Vallet,Cardiologie,CHU de Rennes,+33 4 65 92 76 68
D3171,Benoît,Duhamel,Médecine d'urgence,Clinique Saint-Augustin,0586018040
D3172,Stéphanie,Martins,Psychiatrie,Hôpital Privé Jean Mermoz,+33 4 57 80 15 37
D3173,Océane,Guillot,Médecine interne,Clinique Pasteur,0546671554
D3174,Richard,Delattre,Radiologie,Hôpital Xavier Arnozan,+33 (0)4 85 39 26 09
D3175,Bernadette,Vallée,Neurologie,Hôpital Cochin,0549272053
D3176,Anastasie,Grenier,Hématologie,Hôpital de la Timone,0183192856
D3177,Capucine,Rousset,Radiologie,Polyclinique Bordeaux Nord,+33 4 95 02 15 53
D3178,Frédérique,Moulin,Dermatologie,CHU de Dijon,+33 (0)7 97 55 82 12
D3179,Alice,Vidal,Pédiatrie,Hôpital Purpan,03 90 39 56 78
D3180,René,Hervé,Physiologie,Hôpital Purpan,01 34 78 90 75
D3181,Émile,Martineau,Pneumologie,CHU de Nancy,+33 (0)1 88 77 55 12
D3182,Henriette,Labbé,Hématologie,CHU de Montpellier,0457149253
D3183,Margot,Roussel,Hématologie,CHU de Toulouse,04 27 98 28 38
D3184,Renée,Weiss,Endocrinologie,CHU de Strasbourg,0674776565
D3185,Isabelle,Da Silva,Urologie,Hôpital Xavier Arnozan,01 46 55 49 43
D3186,Lucie,Schneider,Anesthésiologie,CHU de Strasbourg,+33 5 81 87 71 56
D3187,Susanne,Thibault,Néphrologie,Clinique Pasteur,+33 2 72 09 49 07
D3188,Anne,Lemonnier,Médecine du sport,Hôpital Robert Picqué,+33 4 56 15 35 97
D3189,Chantal,Denis,Ophtalmologie,Hôpital Bichat,+33 (0)1 75 11 54 77
D3190,Michel,Gosselin,Médecine vasculaire,CHU d'Angers,0411314872
D3191,Jérôme,Benard,Rhumatologie,CHU Pellegrin,0638856413
D3192,Zacharie,Dupuy,Psychiatrie,Clinique Saint-Augustin,04 67 16 85 57
D3193,Marcel,Legendre,Médecine d'urgence,Hôpital Xavier Arnozan,0285328555
D3194,Françoise,Moreau,Gynécologie,CHU de Nancy,0739475816
D3195,Anne,Bertrand,Cardiologie,Hôpital de la Timone,+33 4 11 13 62 33
D3196,Nicole,Guyon,Hématologie,Polyclinique Bordeaux Nord,0596040714
D3197,Andrée,Allain,Neurologie,Clinique Pasteur,02 37 47 97 34
D3198,Gérard,Berthelot,Oto-rhino-laryngologie,CHU de Rennes,0472950837
D3199,Roland,Guichard,Médecine palliative,Hôpital Saint-André,01 64 17 03 96
D3200,Eugène,Moreau,Rhumatologie,CHU de Strasbourg,+33 (0)6 34 59 00 17
D3201,Océane,Da Silva,Chirurgie orthopédique,CH de la Côte Basque,06 34 94 90 78
D3202,Aurore,Bonnin,Médecine du sport,CHU de Nantes,+33 4 69 51 62 15
D3203,Inès,Valette,Chirurgie cardiovasculaire,Hôpital Saint-André,+33 5 64 76 35 36
D3204,Claire,Dupuis,Chirurgie cardiovasculaire,Hôpital Saint-André,0491896070
D3205,Cécile,Rodriguez,Urologie,CHU Haut-Lévêque,+33 3 63 41 33 51
D3206,Odette,Leclercq,Chirurgie orthopédique,CHU de Dijon,+33 (0)2 22 43 09 74
D3207,Jacques,Teixeira,Cardiologie,Hôpital Saint-André,0370663579
D3208,Antoinette,Pichon,Oto-rhino-laryngologie,CHU Haut-Lévêque,+33 (0)4 20 80 30 07
D3209,Margot,Mace,Endocrinologie,Hôpital Pitié-Salpêtrière,+33 4 95 65 82 60
D3210,Denise,Roger,Rhumatologie,CHU Haut-Lévêque,0328637941
D3211,Guy,Guillou,Gastro-entérologie,CH de la Côte Basque,05 67 91 12 23
D3212,Stéphanie,Brun,Néphrologie,Hôpital Privé Jean Mermoz,+33 (0)4 13 25 26 11
D3213,Isabelle,Camus,Orthopédie,Hôpital Robert Picqué,+33 4 79 94 65 74
D3214,Louise,Lombard,Oto-rhino-laryngologie,Clinique du Parc,0518532554
D3215,Sébastien,Garnier,Chirurgie orthopédique,CHU Pellegrin,+33 (0)2 37 85 13 67
D3216,Laurent,Gros,Radiologie,Hôpital Necker,+33 (0)4 82 20 38 81
D3217,Marie,Allain,Urologie,CHU Haut-Lévêque,+33 5 96 68 41 84
D3218,Colette,Faure,Urologie,Hôpital Edouard Herriot,0524220148
D3219,Patrick,Philippe,Médecine générale,CHU de Montpellier,+33 4 74 40 11 27
D3220,Jean,Allard,Chirurgie cardiovasculaire,Hôpital Privé Jean Mermoz,+33 5 34 03 08 76
D3221,Stéphane,Bigot,Orthopédie,Hôpital Necker,01 74 90 67 61
D3222,Émilie,Gomez,Gériatrie,CHU de Strasbourg,05 18 29 50 76
D3223,Marcelle,Guillet,Neurologie,Hôpital Edouard Herriot,+33 (0)5 59 21 72 04
D3224,Émilie,Hardy,Médecine d'urgence,CHU de Montpellier,01 76 41 86 93
D3225,Benjamin,Jean,Neurologie,Hôpital Purpan,+33 5 33 45 64 96
D3226,Chantal,Léger,Neurologie,CHU d'Angers,+33 (0)2 30 60 53 90
D3227,Amélie,Deschamps,Neurologie,CHU de Lille,+33 (0)7 40 34 25 19
D3228,Catherine,Normand,Gynécologie,CHU de Montpellier,+33 (0)2 53 81 58 91
D3229,Laurent,Chauvin,Gynécologie,Hôpital Saint-Louis,+33 5 35 70 74 21
D3230,Xavier,Hoarau,Médecine générale,CHU de Dijon,+33 (0)3 84 62 52 60
D3231,Guillaume,Roger,Hématologie,Hôpital Robert Picqué,+33 (0)5 63 90 88 75
D3232,Sophie,Baron,Oncologie,Hôpital Privé Jean Mermoz,+33 (0)2 72 93 35 83
D3233,Olivie,Gaudin,Endocrinologie,Hôpital Purpan,0352910657
D3234,Olivier,Millet,Ophtalmologie,Hôpital Saint-André,+33 (0)6 95 45 46 93
D3235,Pénélope,Blot,Gastro-entérologie,CHU de Lille,0252021401
D3236,Henri,Devaux,Médecine vasculaire,Hôpital Robert Picqué,+33 3 45 19 55 89
D3237,Maryse,Leduc,Oto-rhino-laryngologie,Hôpital Bichat,+33 (0)3 66 59 71 77
D3238,Édouard,Vallée,Néphrologie,CHU de Toulouse,+33 (0)3 52 05 68 70
D3239,Henriette,Bailly,Psychiatrie,CHU Pellegrin,+33 (0)2 56 46 05 16
D3240,Philippe,Gimenez,Cardiologie,Clinique du Parc,+33 4 73 33 76 84
D3241,Gabriel,Boulay,Dermatologie,Hôpital Bichat,05 49 77 60 06
D3242,Roger,Hubert,Neurologie,CHU de Dijon,0475973173
D3243,Benjamin,Dumas,Chirurgie générale,Clinique du Parc,+33 3 26 49 67 57
D3244,Rémy,Leblanc,Néphrologie,Hôpital Xavier Arnozan,+33 (0)1 30 48 48 09
D3245,Thibaut,Bonnin,Physiologie,Clinique Tivoli,03 65 18 15 60
D3246,Zacharie,Charpentier,Médecine du sport,Hôpital Edouard Herriot,+33 6 99 07 99 59
D3247,Michelle,Ribeiro,Dermatologie,CHU de Nancy,05 57 11 10 79
D3248,Christelle,Michaud,Médecine d'urgence,CHU Haut-Lévêque,0625456572
D3249,Denise,Moreno,Médecine interne,CH de la Côte Basque,02 85 26 93 48
D3250,Yves,Royer,Chirurgie orthopédique,Clinique Saint-Augustin,+33 (0)3 58 90 98 46
D3251,Éléonore,Lévêque,Pneumologie,Hôpital Purpan,01 42 66 99 26
D3252,Daniel,Carpentier,Médecine générale,Hôpital Pitié-Salpêtrière,+33 5 55 87 09 77
D3253,Cécile,Navarro,Pédiatrie,CHU Haut-Lévêque,0638039962
D3254,Alexandria,Hubert,Gériatrie,Polyclinique Bordeaux Nord,06 38 92 71 10
D3255,Brigitte,Thierry,Infectiologie,Hôpital Saint-André,+33 4 92 12 89 62
D3256,Julien,Peltier,Infectiologie,Hôpital Purpan,+33 (0)5 54 82 43 23
D3257,Léon,Pottier,Oncologie,CHU d'Angers,+33 1 77 23 99 34
D3258,Roger,Gillet,Urologie,CHU de Toulouse,+33 (0)5 47 06 94 30
D3259,Andrée,Raymond,Endocrinologie,CHU de Nancy,0256357865
D3260,Renée,Joly,Neurologie,CHU Haut-Lévêque,0234285370
D3261,Arthur,Weber,Infectiologie,Hôpital Saint-Louis,0386885487
D3262,Renée,Leblanc,Médecine interne,Hôpital Saint-André,+33 2 44 19 80 42
D3263,Agnès,Marty,Cardiologie,Polyclinique de l'Atlantique,0276805376
D3264,Patricia,Hernandez,Orthopédie,Clinique du Parc,+33 4 95 50 78 68
D3265,Éléonore,Diaz,Chirurgie orthopédique,Polyclinique Bordeaux Nord,05 45 02 03 92
D3266,Jean,Rivière,Anesthésiologie,Clinique Pasteur,+33 2 22 70 19 58
D3267,Andrée,Legros,Médecine interne,Hôpital Pitié-Salpêtrière,+33 2 57 87 98 72
D3268,Diane,Mahe,Physiologie,CHU de Montpellier,+33 2 23 42 49 56
D3269,Jérôme,Verdier,Médecine générale,CHU de Strasbourg,+33 (0)6 69 64 41 60
D3270,Noël,Leclercq,Médecine d'urgence,Clinique Tivoli,+33 1 40 70 05 10
D3271,Joseph,Laine,Oncologie,CHU de Dijon,04 68 51 20 22
D3272,Nath,Fischer,Anesthésiologie,Polyclinique Bordeaux Nord,+33 (0)2 30 75 45 41
D3273,Anastasie,Baron,Neurologie,Hôpital Cochin,02 62 10 46 62
D3274,Chantal,Julien,Rhumatologie,Hôpital Pitié-Salpêtrière,+33 (0)2 38 52 69 74
D3275,Robert,Picard,Médecine générale,CHU de Dijon,+33 (0)3 71 60 78 54
D3276,Nathalie,Allard,Rhumatologie,Hôpital Privé Jean Mermoz,+33 3 57 09 58 72
D3277,Noël,Lagarde,Infectiologie,CHU de Lille,+33 5 45 80 60 14
D3278,Xavier,Cohen,Médecine palliative,Hôpital Necker,+33 3 71 26 71 48
D3279,Zacharie,Charrier,Chirurgie orthopédique,CHU de Strasbourg,+33 (0)6 34 01 50 19
D3280,Aurore,Mahe,Médecine palliative,Polyclinique Bordeaux Nord,02 57 09 25 19
D3281,Gilles,Lambert,Neurologie,Hôpital Xavier Arnozan,+33 (0)2 96 85 23 32
D3282,Geneviève,Lebreton,Oto-rhino-laryngologie,CHU de Nancy,+33 (0)4 20 93 79 58
D3283,Isaac,Allain,Pédiatrie,Polyclinique de l'Atlantique,+33 (0)4 84 85 51 16
D3284,Zoé,Lecomte,Ophtalmologie,CHU Haut-Lévêque,02 30 49 20 75
D3285,Véronique,Jacques,Endocrinologie,Hôpital Bichat,0246424873
D3286,Isabelle,Bouchet,Chirurgie générale,CHU de Lille,+33 5 32 25 91 88
D3287,Noël,Jacquot,Médecine palliative,Hôpital de la Timone,+33 (0)3 27 49 77 36
D3288,Mathilde,Pinto,Urologie,Hôpital Pitié-Salpêtrière,03 23 44 34 35
D3289,Thibaut,Loiseau,Ophtalmologie,CHU de Montpellier,07 82 96 57 15
