id,first_name,last_name,specialty,hospital,phone
D33712,Gérard,Gaillard,Endocrinologie,Clinique Saint-Augustin,+33 (0)4 44 17 81 20
D33713,Adèle,Didier,Médecine du sport,Hôpital Cochin,+33 2 97 61 72 46
D33714,Susanne,Grégoire,Endocrinologie,Polyclinique Bordeaux Nord,+33 (0)4 78 19 68 96
D33715,Franck,Bonneau,Médecine du sport,Hôpital Xavier Arnozan,05 40 14 00 16
D33716,Victor,Delmas,Hématologie,CH de la Côte Basque,0491438459
D33717,Pénélope,Le Roux,Oncologie,CHU de Dijon,+33 5 86 20 69 14
D33718,Océane,Renault,Anesthésiologie,Hôpital Purpan,+33 4 13 00 14 49
D33719,Célina,Bernard,Dermatologie,Hôpital Purpan,0561961789
D33720,Victoire,Rocher,Médecine du sport,CHU Pellegrin,05 79 60 27 34
D33721,Éléonore,Leroy,Gastro-entérologie,CHU de Rennes,0141006444
D33722,Julien,Carpentier,Anesthésiologie,Hôpital Pitié-Salpêtrière,01 47 95 25 07
D33723,Alexandrie,Dumas,Chirurgie cardiovasculaire,Hôpital Bichat,02 61 30 70 12
D33724,François,Dupont,Médecine vasculaire,Polyclinique de l'Atlantique,+33 4 23 14 26 68
D33725,Jeannine,Prévost,Physiologie,Hôpital Cochin,+33 5 32 40 55 28
D33726,Auguste,Mendès,Orthopédie,Polyclinique Bordeaux Nord,+33 4 20 23 24 52
D33727,Joséphine,Guérin,Médecine interne,Hôpital de la Timone,05 47 19 22 86
D33728,Thibault,Brun,Oncologie,Clinique Tivoli,0362909362
D33729,André,Baron,Médecine du sport,CHU de Dijon,+33 2 51 06 55 68
D33730,André,Bonneau,Neurologie,CHU de Rennes,+33 (0)6 25 14 03 33
D33731,Rémy,Perrin,Cardiologie,Hôpital Edouard Herriot,+33 4 79 61 74 24
D33732,Victor,Verdier,Radiologie,Hôpital Edouard Herriot,+33 (0)2 51 88 51 69
D33733,Patricia,Blin,Endocrinologie,Clinique Tivoli,+33 1 55 49 86 56
D33734,Hortense,Rousseau,Pédiatrie,Hôpital Cochin,+33 (0)5 82 67 23 66
D33735,Emmanuel,Grégoire,Médecine d'urgence,Hôpital Saint-Louis,+33 1 88 60 11 56
D33736,Denise,Launay,Endocrinologie,CHU de Nancy,01 44 79 40 88
D33737,Marc,Lamy,Pédiatrie,CHU de Nancy,02 53 89 13 11
D33738,Tristan,Vasseur,Urologie,CHU d'Angers,0357506401
D33739,Augustin,Bousquet,Pédiatrie,Polyclinique Bordeaux Nord,+33 (0)4 49 95 46 09
D33740,Martine,Torres,Infectiologie,Hôpital Cochin,0241697055
D33741,Margaret,Buisson,Médecine interne,CHU Pellegrin,+33 (0)1 45 70 70 75
D33742,Charlotte,Blin,Radiologie,Hôpital Necker,+33 2 96 59 57 96
D33743,Alfred,Moulin,Chirurgie générale,CHU Pellegrin,0297693816
D33744,Alexandre,Dupuy,Chirurgie orthopédique,CHU Haut-Lévêque,+33 (0)3 56 41 11 29
D33745,Lorraine,Perez,Pneumologie,CH de la Côte Basque,+33 4 88 84 23 74
D33746,Alexandrie,Rey,Chirurgie cardiovasculaire,Clinique du Parc,07 74 06 14 67
D33747,Denis,Hamon,Anesthésiologie,Hôpital Robert Picqué,+33 (0)2 30 19 00 33
D33748,Adrien,Bouchet,Hématologie,CHU de Dijon,0486923176
D33749,Valentine,Merle,Chirurgie orthopédique,CHU de Montpellier,+33 (0)5 61 74 20 89
D33750,Léon,Leduc,Neurologie,Hôpital Bichat,+33 4 71 99 77 86
D33751,Noël,Noël,Gériatrie,CHU de Nancy,+33 (0)3 61 70 76 73
D33752,Alain,Voisin,Rhumatologie,CHU de Strasbourg,+33 4 37 74 21 08
D33753,Alexandrie,Jean,Gériatrie,Hôpital Xavier Arnozan,02 51 09 83 92
D33754,Constance,Martins,Médecine interne,Hôpital Purpan,+33 6 31 74 98 78
D33755,Franck,Caron,Médecine générale,Clinique Tivoli,04 94 80 19 59
D33756,Jean,Girard,Physiologie,CHU Pellegrin,+33 2 62 22 23 37
D33757,Alfred,Berger,Endocrinologie,Hôpital Cochin,+33 (0)3 82 86 66 77
D33758,Juliette,Bonnet,Chirurgie orthopédique,CHU de Lille,0243474177
D33759,Patrick,Blondel,Gastro-entérologie,CHU de Nantes,04 83 99 91 18
D33760,Henri,Cousin,Radiologie,CHU de Toulouse,01 64 35 54 68
D33761,Nathalie,Bègue,Néphrologie,Polyclinique de l'Atlantique,04 32 05 57 72
D33762,Luce,Chevallier,Médecine vasculaire,Clinique Saint-Augustin,01 42 79 26 04
D33763,Margaret,Hardy,Infectiologie,CHU de Dijon,0479907458
D33764,Marcel,Adam,Orthopédie,Hôpital Bichat,0240153873
D33765,Colette,Bouchet,Dermatologie,Hôpital Necker,0481575790
D33766,Bernadette,Fouquet,Oncologie,Hôpital Saint-André,+33 (0)4 73 29 01 72
D33767,François,Moreau,Infectiologie,Polyclinique Bordeaux Nord,+33 4 58 37 89 62
D33768,Virginie,Chevallier,Médecine vasculaire,Clinique du Parc,01 56 52 96 47
D33769,Olivier,Bernier,Médecine générale,Hôpital Xavier Arnozan,+33 5 32 54 49 69
D33770,Manon,Le Goff,Médecine interne,Hôpital Robert Picqué,0534508660
D33771,Raymond,Duval,Médecine du sport,Hôpital Edouard Herriot,02 28 66 25 62
D33772,Olivie,Guillet,Chirurgie générale,Hôpital Robert Picqué,+33 (0)4 74 48 15 04
D33773,Franck,Pruvost,Oncologie,CH de la Côte Basque,03 67 07 78 40
D33774,Maggie,Grenier,Médecine d'urgence,CH de la Côte Basque,0432197517
D33775,Simone,Grégoire,Infectiologie,CHU de Dijon,0250718428
D33776,Aimé,Renault,Cardiologie,Hôpital Pitié-Salpêtrière,02 28 31 38 92
D33777,Michèle,Briand,Dermatologie,CHU d'Angers,+33 (0)4 89 64 05 63
D33778,Luc,Dubois,Dermatologie,CHU de Rennes,+33 (0)4 22 18 45 82
D33779,Anaïs,Vincent,Médecine vasculaire,CHU Pellegrin,0222927218
D33780,Maryse,Guillon,Urologie,Hôpital Pitié-Salpêtrière,+33 1 82 12 60 10
D33781,Michelle,Gautier,Médecine du sport,Polyclinique Bordeaux Nord,+33 7 89 00 11 00
D33782,Jeanne,Jacquot,Chirurgie cardiovasculaire,Hôpital Edouard Herriot,01 82 06 64 63
D33783,Joseph,Laine,Oncologie,CHU Pellegrin,0470014411
D33784,Daniel,Diaz,Ophtalmologie,Clinique Saint-Augustin,0423377125
D33785,Martin,Albert,Urologie,Clinique du Parc,+33 (0)3 89 13 09 11
D33786,Claudine,Poulain,Cardiologie,Clinique Pasteur,+33 1 39 92 51 02
D33787,Geneviève,Noël,Chirurgie orthopédique,Hôpital Bichat,+33 (0)3 29 32 76 33
D33788,Gilles,Brunel,Médecine d'urgence,CHU Pellegrin,0481173158
D33789,Robert,Humbert,Gériatrie,Hôpital Necker,05 55 36 41 49
D33790,Catherine,Hoarau,Endocrinologie,Hôpital Pitié-Salpêtrière,+33 5 54 00 32 99
D33791,Isaac,Mendès,Neurologie,CH de la Côte Basque,0143341526
D33792,Sylvie,Barbe,Gastro-entérologie,CHU de Toulouse,05 24 32 66 39
D33793,Jacques,Charpentier,Psychiatrie,Hôpital Bichat,05 59 79 18 19
D33794,Vincent,Boulanger,Psychiatrie,Clinique du Parc,0326538066
D33795,Noël,Faure,Gynécologie,Hôpital Saint-Louis,0372858712
D33796,Amélie,Deschamps,Neurologie,CHU de Lille,+33 3 29 07 14 25
D33797,Maryse,Lambert,Médecine du sport,Clinique Tivoli,05 87 02 50 23
D33798,Alex,Collin,Médecine générale,Hôpital Pitié-Salpêtrière,03 27 22 80 33
D33799,Alfred,Guillon,Chirurgie générale,Hôpital Saint-Louis,+33 2 28 61 09 96
D33800,Alfred,Carlier,Anesthésiologie,Clinique Pasteur,+33 (0)4 81 13 73 20
D33801,Thibaut,Roussel,Médecine générale,CHU de Nancy,+33 5 64 10 01 20
D33802,Aurore,Letellier,Médecine palliative,Clinique Tivoli,+33 (0)5 90 31 01 82
D33803,Augustin,Lecoq,Ophtalmologie,Hôpital de la Timone,0144556879
D33804,Anaïs,Ollivier,Médecine vasculaire,CHU d'Angers,0255236172
D33805,Laurence,Fernandes,Infectiologie,CHU de Nantes,0383613807
D33806,Monique,Guillon,Oto-rhino-laryngologie,Polyclinique Bordeaux Nord,07 61 80 95 66
D33807,Thibault,Poulain,Radiologie,Hôpital Saint-Louis,+33 (0)5 58 10 24 45
D33808,Christelle,Dias,Médecine du sport,Hôpital de la Timone,+33 (0)4 88 64 52 01
D33809,Inès,Humbert,Ophtalmologie,Polyclinique Bordeaux Nord,+33 (0)4 87 65 85 12
D33810,Bernadette,Charpentier,Cardiologie,CHU de Dijon,02 51 32 32 19
D33811,Édouard,Pierre,Médecine palliative,Polyclinique Bordeaux Nord,03 22 63 19 65
D33812,Jeanne,Guillou,Hématologie,Clinique du Parc,02 43 17 96 02
D33813,Zoé,Devaux,Médecine interne,CHU de Nantes,01 60 55 77 61
D33814,Charles,Perrot,Dermatologie,Clinique Pasteur,+33 (0)2 61 31 50 91
D33815,Agnès,Petitjean,Médecine palliative,CHU de Rennes,0145494273
D33816,Édith,Roger,Ophtalmologie,Hôpital Saint-André,+33 1 58 91 76 39
D33817,Gilbert,Giraud,Hématologie,Hôpital de la Timone,+33 3 53 17 43 65
D33818,Margot,Camus,Infectiologie,Clinique du Parc,+33 2 23 55 18 24
D33819,Emmanuelle,Hernandez,Oncologie,Hôpital Xavier Arnozan,+33 (0)3 75 95 94 31
D33820,Théophile,Caron,Neurologie,Polyclinique de l'Atlantique,04 34 67 89 54
D33821,Valentine,Marin,Pneumologie,Polyclinique de l'Atlantique,0326654921
D33822,Roger,Noël,Rhumatologie,CHU de Nantes,+33 2 18 36 19 85
D33823,Caroline,Courtois,Cardiologie,CHU Haut-Lévêque,0230385784
D33824,Arthur,Da Silva,Gériatrie,Polyclinique Bordeaux Nord,0483272648
D33825,Zoé,Morel,Endocrinologie,CHU de Montpellier,+33 (0)5 94 63 99 91
D33826,Luce,Cordier,Endocrinologie,Polyclinique Bordeaux Nord,+33 4 22 09 27 47
D33827,Benoît,Ferreira,Anesthésiologie,Hôpital Saint-André,+33 (0)3 54 12 52 09
D33828,Bernadette,Schmitt,Infectiologie,CHU de Toulouse,+33 6 83 26 06 61
D33829,Laurence,Texier,Médecine du sport,Hôpital Saint-André,03 55 67 90 85
D33830,Gilbert,Valette,Néphrologie,CHU de Nancy,+33 (0)2 45 81 94 20
D33831,Laurence,Petit,Psychiatrie,Hôpital Privé Jean Mermoz,+33 (0)5 31 40 52 08
D33832,Philippe,Michaud,Orthopédie,CH de la Côte Basque,+33 (0)1 80 25 88 59
D33833,Colette,Gérard,Médecine d'urgence,Hôpital Bichat,0540546156
D33834,Isaac,Lemoine,Chirurgie cardiovasculaire,Clinique Tivoli,02 69 59 43 45
D33835,Claude,Thibault,Psychiatrie,CHU de Strasbourg,01 45 85 27 86
D33836,Christelle,Delattre,Chirurgie cardiovasculaire,Hôpital Purpan,+33 6 33 43 15 03
D33837,Cécile,Maillot,Psychiatrie,Hôpital Saint-André,03 28 74 77 79
D33838,Odette,Thibault,Psychiatrie,CHU de Dijon,+33 (0)3 87 16 43 45
D33839,Noël,Dubois,Physiologie,Hôpital Privé Jean Mermoz,06 13 29 96 00
D33840,Marcel,Petit,Médecine du sport,Polyclinique Bordeaux Nord,05 45 74 19 91
D33841,Arthur,Maillard,Oncologie,Hôpital Saint-André,+33 (0)4 76 03 36 30
D33842,Lorraine,Martins,Médecine d'urgence,Hôpital Saint-Louis,+33 4 80 73 99 00
D33843,David,Lefebvre,Ophtalmologie,CHU de Lille,+33 5 86 28 53 50
D33844,Claire,Joly,Médecine générale,CHU de Montpellier,02 29 77 34 15
D33845,Michelle,Ferrand,Rhumatologie,CHU de Dijon,+33 (0)3 80 96 84 85
D33846,Sylvie,Legendre,Orthopédie,CHU d'Angers,0443147644
D33847,Roland,Berger,Psychiatrie,CHU de Nantes,04 30 80 80 00
D33848,Frédéric,Prévost,Psychiatrie,Hôpital Edouard Herriot,+33 3 26 48 07 25
D33849,Paulette,Raynaud,Physiologie,Hôpital Purpan,+33 5 62 52 14 34
D33850,Roland,Leduc,Radiologie,Hôpital Saint-André,+33 (0)4 20 46 97 57
D33851,Aurore,Hardy,Médecine du sport,Hôpital Bichat,+33 4 49 45 59 76
D33852,David,Merle,Médecine vasculaire,Clinique du Parc,01 72 98 68 93
D33853,Camille,Hernandez,Gériatrie,Clinique Saint-Augustin,+33 2 32 80 17 06
D33854,Grégoire,Dias,Néphrologie,CHU de Rennes,0458476548
D33855,Aimée,Boulay,Rhumatologie,Clinique Pasteur,03 88 05 22 24
D33856,Émile,Dupuis,Médecine générale,Hôpital Robert Picqué,+33 (0)4 49 24 24 42
D33857,Alexandrie,Bourgeois,Chirurgie cardiovasculaire,Hôpital de la Timone,+33 4 74 77 03 90
D33858,Lorraine,Fontaine,Chirurgie générale,CH de la Côte Basque,05 56 80 06 22
D33859,Aimée,Muller,Orthopédie,CHU de Dijon,03 52 53 61 33
D33860,Odette,Langlois,Médecine d'urgence,CHU de Nantes,+33 7 81 81 62 88
D33861,Isabelle,Morvan,Médecine du sport,Clinique Pasteur,+33 2 90 66 51 56
D33862,Maryse,Chrétien,Médecine d'urgence,Hôpital Edouard Herriot,+33 5 40 59 53 88
D33863,Bernadette,Leduc,Cardiologie,Hôpital Robert Picqué,0222140140
D33864,Claudine,Pages,Psychiatrie,CHU Pellegrin,04 94 27 33 52
D33865,Josette,Besson,Hématologie,Hôpital Necker,+33 (0)1 30 01 91 78
D33866,Pauline,Blanchard,Chirurgie orthopédique,CH de la Côte Basque,03 39 48 37 35
D33867,Maryse,Coulon,Gériatrie,CHU Haut-Lévêque,0148659101
D33868,Franck,Torres,Radiologie,CHU de Nantes,+33 (0)2 57 22 59 70
D33869,Alice,Merle,Endocrinologie,CHU de Rennes,+33 4 75 21 68 64
D33870,Sylvie,Pinto,Psychiatrie,CHU de Dijon,+33 (0)4 99 08 35 99
D33871,Stéphanie,Aubry,Orthopédie,Hôpital de la Timone,02 28 36 74 02
D33872,Charles,Vallet,Chirurgie orthopédique,Hôpital Saint-André,+33 (0)3 58 87 95 43
D33873,Isabelle,Collet,Hématologie,CHU de Toulouse,03 76 97 37 38
D33874,Louise,Labbé,Médecine palliative,CHU Pellegrin,+33 6 07 65 91 40
D33875,Julien,Samson,Anesthésiologie,Hôpital Saint-André,+33 (0)2 69 89 64 44
D33876,Gilbert,Bailly,Médecine du sport,CHU de Dijon,+33 (0)2 53 79 78 56
D33877,Julien,Mallet,Médecine générale,Hôpital Bichat,+33 (0)4 93 31 76 60
D33878,Martine,Neveu,Urologie,Hôpital Edouard Herriot,05 81 50 15 04
D33879,Madeleine,Delattre,Infectiologie,CHU de Lille,04 95 47 83 63
D33880,Cécile,Monnier,Urologie,CHU Haut-Lévêque,+33 3 80 69 60 93
D33881,Paul,Brunet,Anesthésiologie,Hôpital de la Timone,03 81 14 12 48
D33882,Joséphine,Laporte,Cardiologie,CHU de Dijon,+33 5 33 35 79 83
D33883,Bertrand,Ledoux,Anesthésiologie,CHU Haut-Lévêque,+33 5 17 53 93 18
D33884,Aimée,Gonzalez,Gastro-entérologie,Hôpital Xavier Arnozan,04 73 16 71 34
D33885,Alexandrie,Duhamel,Médecine vasculaire,Hôpital Robert Picqué,0516056068
D33886,Dominique,Coulon,Pneumologie,CHU de Lille,+33 1 73 22 13 64
D33887,Louis,Perrier,Ophtalmologie,CHU Haut-Lévêque,+33 (0)4 97 94 91 55
D33888,Alfred,Alves,Pédiatrie,CHU de Montpellier,03 65 16 17 57
D33889,Bertrand,Hardy,Pédiatrie,CHU de Lille,+33 (0)3 76 69 24 86
D33890,Philippe,Roger,Médecine générale,Hôpital Purpan,+33 3 55 01 37 36
D33891,Margot,Bouvet,Médecine générale,CHU de Lille,+33 3 21 05 57 99
D33892,Isaac,Dumas,Chirurgie générale,Hôpital Privé Jean Mermoz,0426226617
D33893,Thibaut,Briand,Psychiatrie,Hôpital de la Timone,0587598193
D33894,Danielle,Cohen,Neurologie,Hôpital Privé Jean Mermoz,03 10 04 88 32
D33895,Dorothée,Labbé,Dermatologie,CHU de Lille,+33 7 41 38 94 88
D33896,Alexandrie,Lefort,Neurologie,CHU de Lille,0637078983
D33897,Aurore,Philippe,Physiologie,CH de la Côte Basque,0556081860
D33898,Léon,Legros,Infectiologie,Hôpital Privé Jean Mermoz,0423413508
D33899,Anouk,Boulay,Cardiologie,CHU Pellegrin,0252295161
D33900,Zoé,Paul,Gynécologie,Hôpital Privé Jean Mermoz,+33 3 29 78 86 21
D33901,Christelle,Martinez,Médecine générale,Clinique Pasteur,+33 (0)2 37 68 06 43
D33902,Luc,Gilbert,Rhumatologie,Hôpital Edouard Herriot,05 64 43 03 15
D33903,Timothée,Alexandre,Urologie,CHU de Strasbourg,+33 2 46 77 64 81
D33904,Célina,Pons,Hématologie,Hôpital Privé Jean Mermoz,02 22 01 68 79
D33905,Océane,De Oliveira,Médecine générale,Hôpital Bichat,02 76 16 96 79
D33906,Noël,Ferreira,Physiologie,Hôpital Edouard Herriot,+33 2 51 09 20 96
D33907,Théodore,Blin,Rhumatologie,CHU de Toulouse,03 71 04 56 93
D33908,Margot,Bouchet,Urologie,Hôpital Bichat,0140210760
D33909,Adrien,Navarro,Néphrologie,Hôpital Saint-Louis,01 47 87 34 96
D33910,Vincent,Pascal,Gynécologie,CHU de Lille,04 70 41 51 53
D33911,François,Guillet,Radiologie,Hôpital Saint-Louis,0613103262
D33912,Odette,Coulon,Médecine générale,CHU de Montpellier,+33 (0)4 77 35 89 94
D33913,Noémi,Lemaire,Rhumatologie,Hôpital Cochin,0329699712
D33914,Denise,Brunel,Rhumatologie,CHU Pellegrin,+33 (0)1 69 90 19 84
D33915,Alix,Besson,Pneumologie,Hôpital Xavier Arnozan,+33 (0)5 94 54 20 47
D33916,Augustin,Perez,Psychiatrie,Hôpital Cochin,05 81 36 77 36
D33917,Audrey,Benoit,Rhumatologie,CHU de Nancy,01 46 64 58 93
D33918,Antoinette,Ollivier,Pédiatrie,Hôpital Saint-Louis,+33 (0)4 90 49 39 59
D33919,Guillaume,Hardy,Radiologie,Polyclinique de l'Atlantique,+33 6 35 14 60 00
D33920,Christophe,Grondin,Médecine interne,CHU d'Angers,02 32 15 07 12
D33921,Josette,Raymond,Néphrologie,CH de la Côte Basque,01 43 99 88 47
D33922,Clémence,Normand,Neurologie,Hôpital Xavier Arnozan,+33 (0)2 72 07 35 58
D33923,Michelle,Alves,Cardiologie,CHU de Nantes,+33 (0)5 86 27 46 49
D33924,Capucine,Adam,Neurologie,CHU de Nantes,0243077665
D33925,Sophie,Pottier,Cardiologie,Hôpital Robert Picqué,+33 4 95 51 01 89
D33926,Susanne,Lelièvre,Endocrinologie,Hôpital Edouard Herriot,0181352498
D33927,Raymond,Coste,Chirurgie cardiovasculaire,Hôpital Robert Picqué,0444302975
D33928,Tristan,Faivre,Hématologie,CHU de Rennes,+33 4 11 64 94 57
D33929,Margaud,Lemoine,Orthopédie,Clinique Pasteur,06 26 03 97 93
D33930,Émile,David,Gériatrie,Polyclinique de l'Atlantique,0645986368
D33931,Éléonore,Barbier,Orthopédie,CHU d'Angers,+33 4 92 35 15 16
D33932,Margot,Leblanc,Gastro-entérologie,Clinique du Parc,03 69 57 62 74
D33933,Maggie,Pages,Physiologie,Hôpital de la Timone,0426421934
D33934,Aurore,Berthelot,Chirurgie orthopédique,Hôpital Purpan,0458596012
D33935,Élodie,Maillet,Cardiologie,Hôpital Purpan,03 25 28 55 34
D33936,Alexandria,Morin,Gynécologie,Hôpital de la Timone,0631885436
D33937,Nathalie,Marin,Psychiatrie,Hôpital Saint-Louis,0325512514
D33938,Roland,Briand,Oncologie,CHU Haut-Lévêque,+33 6 40 15 87 26
D33939,Gabrielle,Maury,Rhumatologie,CHU Pellegrin,+33 4 43 90 44 80
D33940,Josette,Boutin,Orthopédie,Hôpital Cochin,+33 (0)3 69 56 41 39
D33941,Olivie,Torres,Chirurgie cardiovasculaire,Hôpital Saint-Louis,02 55 08 59 94
D33942,Victoire,Martin,Oto-rhino-laryngologie,CHU de Toulouse,+33 3 51 49 15 66
D33943,Josette,Chrétien,Néphrologie,Hôpital Pitié-Salpêtrière,02 76 64 24 80
D33944,Victor,Allard,Oncologie,Hôpital Xavier Arnozan,+33 (0)4 83 92 14 48
D33945,Rémy,Dos Santos,Oto-rhino-laryngologie,Hôpital Bichat,+33 5 55 30 68 88
D33946,Agnès,Dubois,Endocrinologie,Hôpital Necker,+33 3 60 87 90 19
D33947,Thibaut,Carpentier,Gastro-entérologie,Hôpital Purpan,+33 (0)3 44 48 21 50
D33948,Hugues,Le Gall,Physiologie,CHU de Nantes,0173774927
D33949,Simone,Lacroix,Médecine vasculaire,Hôpital Saint-André,+33 2 98 39 12 54
D33950,Aimé,Pottier,Gynécologie,Clinique du Parc,+33 2 33 18 60 67
D33951,Tristan,Gauthier,Médecine d'urgence,CHU Haut-Lévêque,05 96 76 83 29
D33952,Honoré,Cordier,Endocrinologie,Hôpital Robert Picqué,+33 4 66 23 21 95
D33953,Lucie,Mendès,Rhumatologie,CHU de Lille,0175256856
D33954,Agnès,Payet,Hématologie,Clinique Tivoli,0188018613
D33955,Louise,Tanguy,Pneumologie,CHU de Toulouse,0269302972
D33956,Emmanuel,Alexandre,Orthopédie,CH de la Côte Basque,+33 (0)4 34 17 32 38
D33957,Aurélie,Nicolas,Gériatrie,CHU de Rennes,+33 2 22 59 48 38
D33958,Denise,Lacroix,Gastro-entérologie,Clinique Tivoli,0254003782
D33959,Roger,Da Costa,Psychiatrie,CHU de Toulouse,+33 3 28 66 00 58
D33960,Pénélope,Marin,Psychiatrie,CHU de Lille,03 62 95 67 48
D33961,Marcelle,Ferreira,Rhumatologie,CHU de Strasbourg,+33 (0)4 67 46 86 29
D33962,Margot,Michel,Médecine générale,Polyclinique Bordeaux Nord,+33 (0)6 53 48 39 50
D33963,Jeannine,Martineau,Chirurgie cardiovasculaire,CHU de Dijon,0144014109
D33964,Monique,Richard,Médecine interne,Hôpital Edouard Herriot,+33 3 63 03 04 04
D33965,Nathalie,Leroux,Psychiatrie,Hôpital Saint-Louis,+33 2 33 92 29 06
D33966,Aimé,Riou,Chirurgie cardiovasculaire,Clinique Saint-Augustin,+33 (0)3 64 55 04 22
D33967,Gérard,Labbé,Cardiologie,Hôpital Robert Picqué,+33 3 68 49 91 50
D33968,Simone,Hamon,Physiologie,CHU de Montpellier,+33 (0)2 21 31 93 04
D33969,Danielle,Colin,Médecine du sport,Clinique Pasteur,+33 4 98 07 60 49
D33970,Yves,Legros,Psychiatrie,CHU de Montpellier,02 48 81 57 15
D33971,Anastasie,Maury,Oncologie,Hôpital Xavier Arnozan,0383125345
D33972,Adèle,Roussel,Médecine d'urgence,Hôpital Privé Jean Mermoz,0534661913
D33973,Louise,Mendès,Médecine interne,Polyclinique de l'Atlantique,+33 (0)4 32 67 01 20
D33974,Luce,Paris,Rhumatologie,Hôpital Saint-André,0371187815
D33975,Diane,Charpentier,Hématologie,CHU de Rennes,+33 2 46 61 34 49
D33976,Dorothée,Georges,Gastro-entérologie,Clinique Pasteur,0173400084
D33977,François,Sanchez,Gynécologie,Polyclinique Bordeaux Nord,+33 2 76 96 60 17
D33978,Théophile,Parent,Chirurgie cardiovasculaire,CHU d'Angers,+33 3 25 01 66 08
D33979,Constance,Joseph,Gastro-entérologie,CHU de Dijon,+33 4 91 29 21 19
D33980,Franck,Sauvage,Pneumologie,CHU de Strasbourg,+33 3 67 08 45 10
D33981,Rémy,Vallet,Psychiatrie,Hôpital Purpan,+33 (0)1 55 79 02 43
D33982,Marc,Hebert,Oto-rhino-laryngologie,Polyclinique de l'Atlantique,05 57 47 45 66
D33983,Pierre,Lecoq,Cardiologie,Clinique Tivoli,04 68 66 87 49
D33984,Gilbert,Bazin,Dermatologie,CH de la Côte Basque,0495547337
D33985,Aurore,Colas,Chirurgie cardiovasculaire,CHU d'Angers,0473495952
D33986,Auguste,François,Chirurgie cardiovasculaire,CHU de Lille,0144034800
D33987,Paul,Delaunay,Gériatrie,CHU de Nancy,+33 1 77 44 24 33
D33988,Adrienne,Turpin,Radiologie,Hôpital Pitié-Salpêtrière,05 24 70 34 92
D33989,Alexandrie,Jacquot,Anesthésiologie,CH de la Côte Basque,0463245350
D33990,Margot,Gay,Médecine d'urgence,CHU de Lille,0368134382
D33991,Patrick,Guyot,Gynécologie,Clinique du Parc,03 56 26 59 82
D33992,Frédérique,Hamel,Infectiologie,CHU de Rennes,+33 5 62 73 32 95
D33993,Adrienne,Collin,Pneumologie,Polyclinique de l'Atlantique,01 64 11 42 08
D33994,Élisabeth,Legros,Pneumologie,Hôpital Saint-André,04 83 34 15 25
D33995,Amélie,De Oliveira,Médecine générale,Hôpital Saint-Louis,+33 1 34 52 67 04
D33996,Frédéric,Raymond,Chirurgie générale,CHU de Montpellier,+33 2 69 31 33 94
D33997,Susanne,Dias,Pédiatrie,Hôpital de la Timone,02 61 88 49 16
D33998,Isaac,Dos Santos,Endocrinologie,Hôpital Pitié-Salpêtrière,0481294200
D33999,Jacqueline,Gimenez,Gastro-entérologie,Clinique Tivoli,+33 4 63 25 10 25
D34000,Marianne,Guyot,Chirurgie cardiovasculaire,Hôpital Purpan,05 32 41 07 03
D34001,Sylvie,Bonnin,Oncologie,CHU de Dijon,0516999960
D34002,Louise,Jacquot,Médecine palliative,Hôpital Cochin,0561957482
D34003,Marine,Thomas,Infectiologie,CHU de Toulouse,+33 2 85 88 79 97
D34004,Thomas,Leleu,Chirurgie générale,CHU de Lille,+33 4 67 74 99 14
D34005,Emmanuelle,Leroux,Physiologie,Hôpital Pitié-Salpêtrière,+33 2 36 42 60 83
D34006,Juliette,Robert,Psychiatrie,CHU de Montpellier,0477941920
D34007,Richard,Camus,Rhumatologie,CHU Haut-Lévêque,+33 (0)1 58 47 82 61
D34008,Jacqueline,Duhamel,Médecine du sport,Hôpital Bichat,0423258870
D34009,Anouk,Godard,Pédiatrie,Clinique du Parc,+33 (0)2 97 73 54 32
D34010,Élise,Courtois,Gynécologie,Hôpital Saint-Louis,05 81 59 42 25
D34011,Marie,Breton,Urologie,CH de la Côte Basque,06 63 55 58 49
D34012,Laurence,Robin,Cardiologie,CHU de Toulouse,0423407655
D34013,Maggie,Barbe,Néphrologie,Hôpital Robert Picqué,05 35 42 10 04
D34014,Guillaume,Riou,Médecine vasculaire,CHU de Strasbourg,0475526735
D34015,Brigitte,Lucas,Rhumatologie,CHU de Nantes,0457175974
D34016,Olivie,Martineau,Médecine interne,Polyclinique de l'Atlantique,0153253053
D34017,Adrienne,Delmas,Médecine d'urgence,Hôpital de la Timone,+33 (0)3 65 23 87 79
D34018,Danielle,Raymond,Neurologie,Hôpital Bichat,0175457604
D34019,Pierre,Philippe,Pédiatrie,Hôpital Edouard Herriot,07 31 31 32 57
D34020,Catherine,Pichon,Infectiologie,CHU de Nancy,+33 (0)4 65 27 28 67
D34021,Nath,Martel,Cardiologie,Hôpital Purpan,+33 3 62 41 74 17
D34022,Dorothée,Brun,Médecine palliative,CHU Haut-Lévêque,+33 (0)3 23 12 89 76
D34023,Laurence,Grégoire,Oto-rhino-laryngologie,Clinique du Parc,+33 6 33 57 84 61
D34024,Michèle,Laroche,Néphrologie,CHU de Strasbourg,0373037079
D34025,Louis,Barthelemy,Anesthésiologie,Hôpital Necker,+33 (0)1 83 34 65 11
D34026,Renée,Albert,Chirurgie cardiovasculaire,CHU de Rennes,+33 3 63 58 28 44
D34027,Clémence,De Sousa,Médecine générale,CHU de Strasbourg,0357064609
